symbol,entry_time,exit_time,entry_price,exit_price,type,pnl,status,outcome,confidence,regime
BTC-USD,2026-01-31 20:00:00,2026-02-03 16:00:00,77711.134995,74230.88097324548,short,4.282928059151907,closed,TAKE_PROFIT,0.6335000991821289,Chaotic
BTC-USD,2026-02-03 16:00:00,2026-02-03 20:00:00,78171.396165,75740.38384039393,long,-3.306739077750822,closed,STOP_LOSS,0.541374921798706,Chaotic
BTC-USD,2026-02-03 20:00:00,2026-02-04 20:00:00,74972.4675,72157.93963750865,long,-3.950327858195219,closed,STOP_LOSS,0.5355042219161987,Chaotic
BTC-USD,2026-02-04 20:00:00,2026-02-05 00:00:00,73960.251645,71230.08354880214,long,-3.887707744956062,closed,STOP_LOSS,0.5356041193008423,Chaotic
BTC-USD,2026-02-05 00:00:00,2026-02-05 04:00:00,73202.41291500001,70423.28115245914,long,-3.9927064426170347,closed,STOP_LOSS,0.5204047560691833,Chaotic
BTC-USD,2026-02-05 04:00:00,2026-02-05 12:00:00,71258.861625,68442.12607014063,long,-4.148868611054684,closed,STOP_LOSS,0.5346019864082336,Chaotic
BTC-USD,2026-02-05 12:00:00,2026-02-05 16:00:00,70353.509175,67552.46676456003,long,-4.177401270872046,closed,STOP_LOSS,0.544098436832428,Chaotic
BTC-USD,2026-02-05 16:00:00,2026-02-05 20:00:00,67522.81453500001,64475.904495662886,long,-4.707903217985711,closed,STOP_LOSS,0.5417678356170654,Chaotic
BTC-USD,2026-02-05 20:00:00,2026-02-06 00:00:00,65298.282825,62094.659531686964,long,-5.101230984276996,closed,STOP_LOSS,0.5385628938674927,Chaotic
BTC-USD,2026-02-06 00:00:00,2026-02-06 12:00:00,62941.31493,67315.13391314948,long,6.742093867955874,closed,TAKE_PROFIT,0.529874861240387,Chaotic
BTC-USD,2026-02-06 12:00:00,2026-02-06 20:00:00,66664.63566,71607.15894576874,long,7.2065967864362115,closed,TAKE_PROFIT,0.5738067030906677,Chaotic
BTC-USD,2026-02-06 20:00:00,2026-02-11 04:00:00,70766.82573000001,66878.3628501215,long,-5.689259094112307,closed,STOP_LOSS,0.5819404125213623,Chaotic
BTC-USD,2026-02-16 20:00:00,2026-02-23 00:00:00,67879.473285,65559.09893709546,short,3.2217924946181196,closed,TAKE_PROFIT,0.5005784630775452,Chaotic
BTC-USD,2026-02-23 00:00:00,2026-02-23 04:00:00,67609.5783,66181.2635281419,short,1.9147049317270273,closed,TAKE_PROFIT,0.5192734599113464,Chaotic
BTC-USD,2026-02-23 04:00:00,2026-02-23 08:00:00,64901.702915,66316.10254290116,short,-2.3814743896370745,closed,STOP_LOSS,0.5316691398620605,Chaotic
BTC-USD,2026-02-23 08:00:00,2026-02-23 16:00:00,65925.96053,64058.03589926522,short,2.636200702020342,closed,TAKE_PROFIT,0.5490654706954956,Chaotic
BTC-USD,2026-02-23 16:00:00,2026-02-24 00:00:00,65627.26995,63743.608402937876,short,2.6731123663162335,closed,TAKE_PROFIT,0.5845552086830139,Chaotic
BTC-USD,2026-02-24 00:00:00,2026-02-24 12:00:00,64623.69199,62617.38112294132,short,2.90771037073603,closed,TAKE_PROFIT,0.6221141815185547,Chaotic
BTC-USD,2026-02-24 12:00:00,2026-02-25 00:00:00,63195.48645,64756.54544630956,short,-2.672676678487491,closed,STOP_LOSS,0.5635119676589966,Chaotic
BTC-USD,2026-02-25 00:00:00,2026-02-25 04:00:00,64026.120925,65610.74821266111,short,-2.6774449740705917,closed,STOP_LOSS,0.5347902178764343,Chaotic
BTC-USD,2026-02-25 04:00:00,2026-02-25 12:00:00,65359.034135,67090.22084032818,short,-2.8513823451768645,closed,STOP_LOSS,0.5081074833869934,Chaotic
BTC-USD,2026-02-26 04:00:00,2026-02-27 08:00:00,68250.96843,66269.74874532859,long,-3.099941950298764,closed,STOP_LOSS,0.5034093856811523,Chaotic
BTC-USD,2026-02-28 12:00:00,2026-02-28 16:00:00,63812.277899999994,65674.22243715447,short,-3.120764691416279,closed,STOP_LOSS,0.500230610370636,Chaotic
BTC-USD,2026-02-28 16:00:00,2026-02-28 20:00:00,64808.75941,66704.76976307202,short,-3.1284719854277094,closed,STOP_LOSS,0.5148704051971436,Chaotic
BTC-USD,2026-02-28 20:00:00,2026-03-02 12:00:00,66328.82899499999,68305.1476371383,short,-3.1825567415483556,closed,STOP_LOSS,0.5335363149642944,Chaotic
BTC-USD,2026-03-02 12:00:00,2026-03-02 16:00:00,66326.50016,68335.87713195216,short,-3.2325531183946583,closed,STOP_LOSS,0.6285030841827393,Chaotic
BTC-USD,2026-03-02 16:00:00,2026-03-04 08:00:00,69095.63489999999,71432.22555109844,short,-3.585057891333666,closed,STOP_LOSS,0.635386049747467,Chaotic
BTC-USD,2026-03-04 08:00:00,2026-03-04 12:00:00,69458.38343500001,71755.54095897068,short,-3.510550242860893,closed,STOP_LOSS,0.5976872444152832,Chaotic
BTC-USD,2026-03-04 12:00:00,2026-03-04 16:00:00,71075.8443,73511.57696190133,short,-3.630375563703623,closed,STOP_LOSS,0.5941107869148254,Chaotic
BTC-USD,2026-03-04 16:00:00,2026-03-06 12:00:00,73360.18156000001,70012.12519002691,short,4.368424389192681,closed,TAKE_PROFIT,0.5916647911071777,Chaotic
BTC-USD,2026-03-06 12:00:00,2026-03-07 16:00:00,70177.843525,67372.5661820167,short,3.8013806057262802,closed,TAKE_PROFIT,0.6158502697944641,Chaotic
BTC-USD,2026-03-07 16:00:00,2026-03-10 00:00:00,67843.511275,69633.57513661448,short,-2.841157410342336,closed,STOP_LOSS,0.7074143290519714,Chaotic
BTC-USD,2026-03-10 00:00:00,2026-03-10 04:00:00,68397.94392,70188.5727353186,short,-2.820575036919775,closed,STOP_LOSS,0.6839941740036011,Chaotic
BTC-USD,2026-03-10 04:00:00,2026-03-10 08:00:00,69395.13507500001,71295.1132542244,short,-2.9406505590746734,closed,STOP_LOSS,0.6520863771438599,Chaotic
BTC-USD,2026-03-10 08:00:00,2026-03-13 08:00:00,70370.80699499999,72257.70695035122,short,-2.8840488775988877,closed,STOP_LOSS,0.6241282224655151,Chaotic
BTC-USD,2026-03-13 08:00:00,2026-03-13 12:00:00,71576.41389,73292.74980335108,short,-2.600305010956219,closed,STOP_LOSS,0.5047081708908081,Chaotic
BTC-USD,2026-03-13 12:00:00,2026-03-16 00:00:00,72192.70559000001,73916.88696025457,short,-2.590692435641152,closed,STOP_LOSS,0.5057552456855774,Chaotic
BTC-USD,2026-03-16 00:00:00,2026-03-16 04:00:00,72778.83238,74185.96079856597,short,-2.135364309817643,closed,STOP_LOSS,0.6530581116676331,Chaotic
BTC-USD,2026-03-16 04:00:00,2026-03-17 00:00:00,73536.53334000001,75066.83895581125,short,-2.283095098248013,closed,STOP_LOSS,0.6636028289794922,Chaotic
